#WORD	noun	verb	adjective	adverb
tucking	0	1	0	0
tug-of-war	1	0	0	0
tug	0	0	0	0
tugged	0	1	0	0
tuhulhulzote	1	0	0	0
tularemia	1	0	0	0
tulips	1	0	0	0
tumbler	1	0	0	0
tung	1	0	0	0
tuning	0	0	0	0
turban	1	0	0	0
turin	1	0	0	0
turnout	1	0	0	0
turnouts	1	0	0	0
turnover	1	0	0	0
turquoise	0	0	0	0
turtleneck	1	0	0	0
tuscany	1	0	0	0
twelve-hour	0	0	1	0
twenty-year	0	0	1	0
twinkling	0	1	0	0
twitching	0	1	0	0
two-run	0	0	1	0
two-season	0	0	1	0
two-system	0	0	1	0
twofold	0	0	0	0
twos	1	0	0	0
tyler	1	0	0	0
tyme	1	0	0	0
typhoid	1	0	0	0
typified	0	1	0	0
tyrant	1	0	0	0
ubiquitous	0	0	1	0
uglier	0	0	1	0
ukrainian	0	0	1	0
ulbricht	1	0	0	0
un-american	0	0	1	0
un-english	0	0	1	0
unabated	0	0	1	0
unacquainted	0	0	1	0
unambiguously	0	0	0	1
unannounced	0	0	1	0
unasked	0	0	1	0
unassisted	0	0	1	0
unattached	0	0	1	0
unattended	0	0	1	0
unauthorized	0	0	1	0
unavoidably	0	0	0	1
unblinkingly	0	0	0	1
unbridled	0	1	0	0
uncertainly	0	0	0	1
unchallenged	0	0	1	0
unchanging	0	0	1	0
unclaimed	0	0	1	0
uncle's	1	0	0	0
unclear	0	0	1	0
unclouded	0	0	1	0
uncomfortably	0	0	0	1
unconditionally	0	0	0	1
unconnected	0	0	1	0
unconstitutional	0	0	1	0
uncontrollable	0	0	1	0
uncooperative	0	0	1	0
uncorked	0	1	0	0
undependable	0	0	1	0
under-developed	0	0	1	0
underdog	1	0	0	0
underestimated	0	1	0	0
undergoes	0	1	0	0
underlie	0	1	0	0
underline	0	1	0	0
underlined	0	1	0	0
underlining	0	1	0	0
undermined	0	1	0	0
underneath	0	0	0	1
underwent	0	1	0	0
underwood	1	0	0	0
undetermined	0	0	1	0
undisputed	0	0	1	0
undressed	0	1	0	0
unearned	0	0	1	0
unearthed	0	1	0	0
unemotional	0	0	1	0
unenthusiastic	0	0	1	0
unequally	0	0	0	1
unerring	0	0	1	0
unfailing	0	0	1	0
unfairly	0	0	0	1
unfenced	0	0	1	0
unfinished	0	0	1	0
unfired	0	0	1	0
unfold	0	1	0	0
unforeseen	0	0	1	0
unfounded	0	0	1	0
unfrozen	0	1	0	0
ungainly	0	0	1	0
ungodly	0	0	1	0
ungrateful	0	0	1	0
unheard-of	0	0	1	0
unheated	0	0	1	0
unheeded	0	0	1	0
unhitched	0	1	0	0
unhurriedly	0	0	0	1
unify	0	1	0	0
unimaginable	0	0	1	0
unimpaired	0	0	1	0
unimpeachable	0	0	1	0
unimpressive	0	0	1	0
unimproved	0	0	1	0
uninitiated	0	0	1	0
uninjured	0	0	1	0
unintended	0	0	1	0
unintentionally	0	0	0	1
union's	1	0	0	0
unitarianism	1	0	0	0
unitarians	1	0	0	0
uniting	0	1	0	0
unjustifiable	0	0	1	0
unleavened	0	0	1	0
unlocks	0	1	0	0
unlucky	0	0	1	0
unmatched	0	0	1	0
unparalleled	0	0	1	0
unpatriotic	0	0	1	0
unplowed	0	0	1	0
unpredictability	1	0	0	0
unpredictable	0	0	1	0
unpredictably	0	0	0	1
unprotected	0	0	1	0
unqualified	0	0	1	0
unreality	1	0	0	0
unrecognizable	0	0	1	0
unrecognized	0	0	1	0
unresolved	0	0	1	0
unresponsive	0	0	1	0
unrewarding	0	0	1	0
unruly	0	0	1	0
unsalted	0	0	1	0
unsaturated	0	0	1	0
unscathed	0	0	1	0
unscientific	0	0	1	0
unscrewed	0	1	0	0
unsmiling	0	0	1	0
unsteady	0	0	1	0
unstrung	0	1	0	0
untenable	0	0	1	0
untie	0	1	0	0
untold	0	0	1	0
untrue	0	0	1	0
untruth	1	0	0	0
unuttered	0	0	1	0
unwarrantable	0	0	1	0
unwholesome	0	0	1	0
unwisely	0	0	0	1
upped	0	1	0	0
upper-class	1	0	0	0
upper-middle-	0	0	1	0
uppermost	0	0	0	0
uprisings	1	0	0	0
uproar	1	0	0	0
ups	1	0	0	0
upsets	0	0	0	0
upswing	1	0	0	0
uptown	0	0	0	0
upward-mobile	0	0	1	0
uranyl	1	0	0	0
urbanism	1	0	0	0
urgings	1	0	0	0
urinary	0	0	1	0
urn	1	0	0	0
urns	1	0	0	0
uselessly	0	0	0	1
uselessness	1	0	0	0
ushered	0	1	0	0
uto-aztecan	1	0	0	0
uttering	0	1	0	0
v-shaped	0	0	0	0
vacancies	1	0	0	0
vaccination	1	0	0	0
vacuolization	1	0	0	0
vacuum-formed	0	0	1	0
vacuuming	0	1	0	0
vade	0	1	0	0
vagabond	1	0	0	0
vainly	0	0	0	1
valet	1	0	0	0
validate	0	1	0	0
valuations	1	0	0	0
varani	1	0	0	0
varian	0	0	1	0
varlaam's	1	0	0	0
varmint	1	0	0	0
varnishes	1	0	0	0
vasorum	1	0	0	0
vaughn	1	0	0	0
vault	1	0	0	0
vaulting	0	0	0	0
vectrol's	1	0	0	0
vectrol	1	0	0	0
veer	0	1	0	0
veering	0	1	0	0
vehement	0	0	1	0
veining	0	1	0	0
vendors	1	0	0	0
venerated	0	1	0	0
venezuelan	0	0	1	0
venice	1	0	0	0
venn	1	0	0	0
venom	1	0	0	0
venomous	0	0	1	0
vera	1	0	0	0
verbatim	0	0	0	1
verdi's	1	0	0	0
verge	1	0	0	0
verloop	1	0	0	0
vermont's	1	0	0	0
verreau	1	0	0	0
versailles	1	0	0	0
versed	0	0	1	0
vertically	0	0	0	1
vestibule	1	0	0	0
vestige	1	0	0	0
veterinarian	1	0	0	0
vexed	0	1	0	0
vexing	0	1	0	0
via's	1	0	0	0
viall	1	0	0	0
vibrancy	1	0	0	0
vicarious	0	0	1	0
vicenza	1	0	0	0
viciousness	1	0	0	0
victimized	0	1	0	0
video	1	0	0	0
viewless	0	0	1	0
vigilant	0	0	1	0
vindicated	0	1	0	0
vindictive	0	0	1	0
violates	0	1	0	0
violets	1	0	0	0
virdon	1	0	0	0
virgil	1	0	0	0
visage	1	0	0	0
viscoelasticity	1	0	0	0
vista	1	0	0	0
visualized	0	1	0	0
vitals	1	0	0	0
vitriolic	0	0	1	0
vittorio	1	0	0	0
vivacity	1	0	0	0
vocabularies	1	0	0	0
vocalist	1	0	0	0
vocalists	1	0	0	0
vocational-advancement	1	0	0	0
voegelin	1	0	0	0
volcanic	0	0	1	0
volcano	1	0	0	0
volition	1	0	0	0
volley-ball	1	0	0	0
voltaire's	1	0	0	0
voluble	0	0	1	0
volumetric	0	0	1	0
volunteering	0	1	0	0
vonnegut's	1	0	0	0
voodoo	1	0	0	0
votive	0	0	1	0
vow	1	0	0	0
vowing	0	1	0	0
vp	1	0	0	0
vtol	1	0	0	0
wadded	0	1	0	0
wade	0	1	0	0
waded	0	1	0	0
wager	0	0	0	0
wagged	0	1	0	0
wagging	0	1	0	0
wagner's	1	0	0	0
wails	1	0	0	0
waitress	1	0	0	0
waits	0	1	0	0
waked	0	1	0	0
waldo	1	0	0	0
wall-to-wall	0	0	1	0
wallenstein	1	0	0	0
wally's	0	0	0	0
walsh	1	0	0	0
walter's	1	0	0	0
walters	1	0	0	0
wan	0	0	1	0
wanders	0	1	0	0
waned	0	1	0	0
wangenheim	1	0	0	0
waning	0	1	0	0
war-ridden	0	0	1	0
wardens	1	0	0	0
wards	1	0	0	0
warhead	1	0	0	0
warily	0	0	0	1
warsaw's	1	0	0	0
warships	1	0	0	0
washer	1	0	0	0
washings	1	0	0	0
wasp	1	0	0	0
wastebasket	1	0	0	0
wastewater	1	0	0	0
watchful	0	0	1	0
watchmaker	1	0	0	0
water-soluble	0	0	1	0
watercolorist	1	0	0	0
watercolorists	1	0	0	0
waterfall	1	0	0	0
waterproof	0	0	1	0
waterway	1	0	0	0
watson-watt's	1	0	0	0
watt	1	0	0	0
wattles	1	0	0	0
wave-length	1	0	0	0
waver	0	0	0	0
wavy	0	0	1	0
waxy	0	0	1	0
wayside	1	0	0	0
weariness	1	0	0	0
wearisome	0	0	1	0
wearying	0	1	0	0
weather-resistant	0	0	1	0
weatherford	1	0	0	0
weathering	0	1	0	0
weave	0	0	0	0
weaves	1	0	0	0
weber	1	0	0	0
wed	0	1	0	0
weddings	1	0	0	0
wedge-shaped	0	0	1	0
wedged	0	1	0	0
wee	0	0	0	0
week-ends	1	0	0	0
weekday	1	0	0	0
weeks'	1	0	0	0
wei	1	0	0	0
weigel's	1	0	0	0
weightlessness	1	0	0	0
weinstein	1	0	0	0
weir	1	0	0	0
well's	0	0	0	1
well-adjusted	0	0	1	0
well-deserved	0	0	1	0
well-designed	0	0	1	0
well-developed	0	0	1	0
well-to-do	0	0	1	0
well-trained	0	0	1	0
wellesley	1	0	0	0
welter	1	0	0	0
wemmick	1	0	0	0
wentworth	1	0	0	0
wert	1	0	0	0
wesker's	1	0	0	0
wesker	1	0	0	0
wesleyan	1	0	0	0
westbrook	1	0	0	0
westerly	0	0	0	0
westerner	1	0	0	0
westinghouse	1	0	0	0
westphalia	1	0	0	0
westport	1	0	0	0
whacked	0	1	0	0
whaddya	0	1	0	0
wharves	1	0	0	0
wheat-germ	1	0	0	0
wheaton	1	0	0	0
wherefore	0	0	0	1
whim	1	0	0	0
whine	0	0	0	0
whinnied	0	1	0	0
whipsnade	1	0	0	0
whirl	0	0	0	0
whirring	0	1	0	0
whisked	0	1	0	0
white-topped	0	0	1	0
whiteface	1	0	0	0
whitehead's	1	0	0	0
whiteness	1	0	0	0
whitetail	1	0	0	0
whiting	1	0	0	0
whitman	1	0	0	0
whitrow	1	0	0	0
whiz	1	0	0	0
whizzed	0	1	0	0
wholeness	1	0	0	0
wholes	1	0	0	0
wholly-owned	0	0	1	0
whooping	0	1	0	0
whore	1	0	0	0
wickedly	0	0	0	1
wiggling	0	1	0	0
wigmaker	1	0	0	0
wilbur	1	0	0	0
wilcox	1	0	0	0
wiles	1	0	0	0
wilfully	0	0	0	1
wilhelmina	1	0	0	0
williams's	1	0	0	0
willis'	1	0	0	0
wily	0	0	1	0
wind-blown	0	0	1	0
wind-swept	0	0	1	0
winded	0	1	0	0
windfall	1	0	0	0
windowpanes	1	0	0	0
windsor	1	0	0	0
windy	0	0	1	0
wingman	1	0	0	0
winless	0	0	1	0
winooski	1	0	0	0
winslow's	1	0	0	0
winsor	1	0	0	0
wintered	0	1	0	0
winters	1	0	0	0
wintry	0	0	1	0
wiring	1	0	0	0
wisecracked	0	1	0	0
wisp	1	0	0	0
wispy	0	0	1	0
wister	1	0	0	0
wistful	0	0	1	0
wither	0	1	0	0
withered	0	1	0	0
withhold	0	1	0	0
wizard	1	0	0	0
wm.	1	0	0	0
wobbled	0	1	0	0
wobbly	0	0	1	0
wolff's	1	0	0	0
wolff	1	0	0	0
wollman	1	0	0	0
wont	0	0	1	0
woodbury	1	0	0	0
woodruff's	1	0	0	0
woodward	1	0	0	0
woodwards	1	0	0	0
woodwind	1	0	0	0
woodworking	0	1	0	0
woolen	0	0	0	0
worcester	1	0	0	0
wordlessly	0	0	0	1
wordsworth	1	0	0	0
work-out	1	0	0	0
workmanlike	0	0	1	0
world-shaking	0	0	1	0
worrisome	0	0	1	0
worshipful	0	0	1	0
worshipped	0	1	0	0
worsted	1	0	0	0
worthiest	0	0	1	0
wraith-like	0	0	1	0
wrangled	0	1	0	0
wrapper	1	0	0	0
wraps	1	0	0	0
wreckage	1	0	0	0
wrenched	0	1	0	0
wrestle	0	1	0	0
wring	0	1	0	0
wrinkle	1	0	0	0
wristwatch	1	0	0	0
writhe	0	1	0	0
wrongdoing	1	0	0	0
wylie	1	0	0	0
wyndham's	1	0	0	0
x's	1	0	0	0
x-gyro	1	0	0	0
xenophobia	1	0	0	0
xrelease	1	0	0	0
y'know	0	1	0	0
y're	0	1	0	0
y-region	1	0	0	0
yachtel	1	0	0	0
yachting	0	1	0	0
yardage	1	0	0	0
yardstick	1	0	0	0
yawning	0	1	0	0
ye're	0	1	0	0
year-earlier	0	0	1	0
year-to-year	0	0	1	0
yearnings	1	0	0	0
yehhh	0	0	0	1
yeller	0	0	1	0
yellowing	0	1	0	0
yelp	1	0	0	0
yiddish	0	0	0	0
yin-yang	1	0	0	0
yodeling	0	1	0	0
yogi	1	0	0	0
yokel	1	0	0	0
yoneda	1	0	0	0
yosemite	1	0	0	0
youngish	0	0	1	0
yvette	1	0	0	0
zealously	0	0	0	1
zeiss	1	0	0	0
zemlinsky	1	0	0	0
zendo	1	0	0	0
zero-magnitude	1	0	0	0
zeros	1	0	0	0
ziffren	1	0	0	0
zoologist	1	0	0	0
zubkovskaya	1	0	0	0
zurcher	1	0	0	0
zurich	1	0	0	0
zworykin	1	0	0	0
$.054/mbf	1	0	0	0
$.07/cwt	1	0	0	0
$.076	1	0	0	0
$.09	1	0	0	0
$.105	1	0	0	0
$.12	1	0	0	0
$.30/mbf	1	0	0	0
$.30	1	0	0	0
$.65	1	0	0	0
$.75	1	0	0	0
$.80	1	0	0	0
$.86	1	0	0	0
$.90	1	0	0	0
$0.9	1	0	0	0
$1,000,000,000	1	0	0	0
$1,250,000	1	0	0	0
$1,276	1	0	0	0
$1,390	1	0	0	0
$1,450,000,000	1	0	0	0
$1,600	1	0	0	0
$1,750,000	1	0	0	0
$1,800	1	0	0	0
$1,961,000	1	0	0	0
$1.00	1	0	0	0
$1.0	1	0	0	0
$1.10	1	0	0	0
$1.26	1	0	0	0
$1.4	1	0	0	0
$1.5	1	0	0	0
$1.60	1	0	0	0
$1.65	1	0	0	0
$1.6	1	0	0	0
$1.7	1	0	0	0
$1.80	1	0	0	0
$10,000,000	1	0	0	0
$10,000-per-year	1	0	0	0
$10.00	1	0	0	0
$10.1	1	0	0	0
$10.3	1	0	0	0
$10.8	1	0	0	0
$102,285,000	1	0	0	0
$1020	1	0	0	0
$109	1	0	0	0
$11,900,000	1	0	0	0
$11.50	1	0	0	0
$115,000	1	0	0	0
$12,192,865	1	0	0	0
$12,500	1	0	0	0
$12.00	1	0	0	0
$12.1	1	0	0	0
$12.7	1	0	0	0
$120	1	0	0	0
$128	1	0	0	0
$12	1	0	0	0
$133	1	0	0	0
$139.3	1	0	0	0
$14,000	1	0	0	0
$140	1	0	0	0
$148.50	1	0	0	0
$15.5	1	0	0	0
$1500	1	0	0	0
$157,460	1	0	0	0
$16,000	1	0	0	0
$16.00	1	0	0	0
$16.80	1	0	0	0
$165	1	0	0	0
$16	1	0	0	0
$17,000,000	1	0	0	0
$17.8	1	0	0	0
$172,000	1	0	0	0
$172,400	1	0	0	0
$17	1	0	0	0
$18.2	1	0	0	0
$184	1	0	0	0
$185	1	0	0	0
$187	1	0	0	0
$19.3	1	0	0	0
$2,170	1	0	0	0
$2,300,000	1	0	0	0
$2,300	1	0	0	0
$2,323,867	1	0	0	0
$2,330,000	1	0	0	0
$2,412,616	1	0	0	0
$2,461,000	1	0	0	0
$2,490	1	0	0	0
$2,500	1	0	0	0
$2,557,111	1	0	0	0
$2,700	1	0	0	0
$2.00	1	0	0	0
$2.09	1	0	0	0
$2.30/mbf	1	0	0	0
$2.50	1	0	0	0
$2.80	1	0	0	0
$2.82	1	0	0	0
$2.98	1	0	0	0
$20,000,000,000	1	0	0	0
$20,000,000	1	0	0	0
$20,447,000	1	0	0	0
$200,000,000	1	0	0	0
$200,000-a-year	1	0	0	0
$214	1	0	0	0
$22.50	1	0	0	0
$222	1	0	0	0
$227.72	1	0	0	0
$22	1	0	0	0
$230,000	1	0	0	0
$24,926,615	1	0	0	0
$2400	1	0	0	0
$25-a-plate	1	0	0	0
$250,000	1	0	0	0
$2500	1	0	0	0
$251	1	0	0	0
$253,355,000	1	0	0	0
$26,000,000	1	0	0	0
$26.5-billion	1	0	0	0
$27.50	1	0	0	0
$278,877,000	1	0	0	0
$28,700,000	1	0	0	0
$28.00	1	0	0	0
$29,000	1	0	0	0
$297	1	0	0	0
$3,500	1	0	0	0
$3,675	1	0	0	0
$3,825	1	0	0	0
$3.11	1	0	0	0
$3.15	1	0	0	0
$3.22	1	0	0	0
$3.50	1	0	0	0
$30,000,000	1	0	0	0
$300,000,000	1	0	0	0
$300,000	1	0	0	0
$306	1	0	0	0
$31,179,816	1	0	0	0
$3100	1	0	0	0
$310	1	0	0	0
$325	1	0	0	0
$344,000	1	0	0	0
$35,823	1	0	0	0
$350,000	1	0	0	0
$350	1	0	0	0
$35	1	0	0	0
$36	1	0	0	0
$37,500	1	0	0	0
$380	1	0	0	0
$39,000	1	0	0	0
$39.5	1	0	0	0
$395,000	1	0	0	0
$4,000,000	1	0	0	0
$4,000	1	0	0	0
$4,177.37	1	0	0	0
$4,500	1	0	0	0
$4,700	1	0	0	0
$4,753	1	0	0	0
$4,800	1	0	0	0
$4.98	1	0	0	0
$4.9	1	0	0	0
$4/mbf	1	0	0	0
$40,000,000	1	0	0	0
$4200	1	0	0	0
$43,000	1	0	0	0
$43.50	1	0	0	0
$44.3-billion	1	0	0	0
$450,000	1	0	0	0
$451,500	1	0	0	0
$457,000	1	0	0	0
$46.7	1	0	0	0
$47,101,000	1	0	0	0
$5-8,000	1	0	0	0
$5.2	1	0	0	0
$5.4	1	0	0	0
$50,400,000	1	0	0	0
$52,500	1	0	0	0
$55,000	1	0	0	0
$550	1	0	0	0
$56	1	0	0	0
$57,500	1	0	0	0
$58,918	1	0	0	0
$580	1	0	0	0
$581,000	1	0	0	0
$581	1	0	0	0
$590,000	1	0	0	0
$6,100,000,000	1	0	0	0
$6,666.66	1	0	0	0
$60,000	1	0	0	0
$610	1	0	0	0
$625,561	1	0	0	0
$63.8	1	0	0	0
$634,517,000	1	0	0	0
$639	1	0	0	0
$65,000	1	0	0	0
$650	1	0	0	0
$66,000	1	0	0	0
$67,000	1	0	0	0
$6	1	0	0	0
$7,000,000	1	0	0	0
$7,000	1	0	0	0
$7,082	1	0	0	0
$7,500,000	1	0	0	0
$7.20	1	0	0	0
$7.50	1	0	0	0
$70,000	1	0	0	0
$70	1	0	0	0
$720	1	0	0	0
$73.50	1	0	0	0
$740,000	1	0	0	0
$740	1	0	0	0
$75,000,000	1	0	0	0
$75-billion	1	0	0	0
$750,000	1	0	0	0
$754	1	0	0	0
$77,389,000	1	0	0	0
$79.89	1	0	0	0
$8,250	1	0	0	0
$8,313,514	1	0	0	0
$8,555	1	0	0	0
$8.50	1	0	0	0
$8.5	1	0	0	0
$800,000	1	0	0	0
$80	1	0	0	0
$81	1	0	0	0
$83,750	1	0	0	0
$84,000,000	1	0	0	0
$840,000	1	0	0	0
$842,617	1	0	0	0
$85,000	1	0	0	0
$88,000	1	0	0	0
$9,841,000	1	0	0	0
$9.2	1	0	0	0
$94	1	0	0	0
'20's	1	0	0	0
'20s	1	0	0	0
'40's	1	0	0	0
'48	0	0	1	0
'50's	1	0	0	0
'60s	1	0	0	0
'80's	1	0	0	0
'90s	1	0	0	0
'?'	1	0	0	0
'fess	0	1	0	0
'low	0	1	0	0
'most	0	0	0	1
'pache	1	0	0	0
'scuse	0	1	0	0
'stead	0	0	0	1
'tain't	0	1	0	0
'thirties	1	0	0	0
'way	0	0	0	1
**b	1	0	0	0
**yg-globulin	1	0	0	0
**yg	1	0	0	0
**yj	1	0	0	0
**ym	1	0	0	0
**ymg	1	0	0	0
**yr	1	0	0	0
+	1	0	0	0
-16-degrees	1	0	0	0
-20-degrees-c	1	0	0	0
-20-degrees	1	0	0	0
-ing	0	1	0	0
/r/	1	0	0	0
0.002''	1	0	0	0
0.025-in.	1	0	0	0
0.080-in.	1	0	0	0
0.1-mv./m.	1	0	0	0
0.3m	1	0	0	0
0.5''	1	0	0	0
0.5-mv./m.	1	0	0	0
1-1/2-inch	1	0	0	0
1-1/2-story	1	0	0	0
1-degree-c	1	0	0	0
1-degree	1	0	0	0
1-hp	1	0	0	0
1-inch	1	0	0	0
1-ml	1	0	0	0
1-ton	1	0	0	0
1.0-mg.	1	0	0	0
1.25%	1	0	0	0
1.8%	1	0	0	0
1/16''	1	0	0	0
1/2-inch	1	0	0	0
1/4-inch	1	0	0	0
10-day	0	0	1	0
10-degrees-c	1	0	0	0
10-degrees	1	0	0	0
10-foot	0	0	1	0
10-gallon	0	0	1	0
10-hour	0	0	1	0
10-m-diameter	1	0	0	0
10-milligram	0	0	1	0
10-o'clock	1	0	0	0
10-team	0	0	1	0
10-yr.	0	0	1	0
10.3-cm	1	0	0	0
10.6%	1	0	0	0
10.8%	1	0	0	0
100-brick	0	0	1	0
100-megaton	0	0	1	0
100-million-lb.	0	0	1	0
100-ton	0	0	1	0
1000-m-diameter	1	0	0	0
105-degrees-f	1	0	0	0
105-degrees	1	0	0	0
11-inch	0	0	1	0
11-month-old	0	0	1	0
11-shot	0	0	1	0
11-year	0	0	1	0
110-degrees-c	1	0	0	0
110-degrees	1	0	0	0
12'	1	0	0	0
12-inch	0	0	1	0
12-month	0	0	1	0
12-oz.	0	0	1	0
12-passenger	0	0	1	0
12-shot	0	0	1	0
12-year-old	0	0	1	0
1200-square-foot	0	0	1	0
127-mile	0	0	1	0
129%	1	0	0	0
12a	1	0	0	0
13%	1	0	0	0
130-year	0	0	1	0
138	1	0	0	0
139-foot	0	0	1	0
14-15	1	0	0	0
14-power	0	0	1	0
14-term	0	0	1	0
140-degrees-f	1	0	0	0
145-pound	0	0	1	0
15,500-lb.	1	0	0	0
15-degree	0	0	1	0
15-hit	0	0	1	0
15-to-one	0	0	1	0
15-year-old	0	0	1	0
150-milliampere	0	0	1	0
155-yarder	1	0	0	0
158-pounder	1	0	0	0
16-hour	0	0	1	0
16-mesh	0	0	1	0
16-page	0	0	1	0
16-year-old	0	0	1	0
160-ml.	0	0	1	0
162-game	0	0	1	0
165-unit	0	0	1	0
17-1/2-inch	0	0	1	0
170-degrees-c	1	0	0	0
1700's	1	0	0	0
1770's	1	0	0	0
18'.5	1	0	0	0
18-1/2-inch	0	0	1	0
18-month	0	0	1	0
1800's	1	0	0	0
1800-square-foot	0	0	1	0
1860's	1	0	0	0
187-mile	0	0	1	0
1870's	1	0	0	0
1890s	1	0	0	0
18th-century	1	0	0	0
19-foot	0	0	1	0
1940's	1	0	0	0
1940s	1	0	0	0
195-page	0	0	1	0
1960s	1	0	0	0
1970s	1	0	0	0
1	1	0	0	0
1m	0	0	1	0
2''	1	0	0	0
2'	1	0	0	0
2's	1	0	0	0
2-3/4''	1	0	0	0
2-baser	1	0	0	0
2-degrees-c	1	0	0	0
2-hour-and-27-minute	0	0	1	0
2-inch	0	0	1	0
2-over-par	0	0	1	0
2-score-year	0	0	1	0
2-week	0	0	1	0
2.295%	1	0	0	0
2.325%	1	0	0	0
2.5%	1	0	0	0
20-cps	1	0	0	0
20-degrees-c	1	0	0	0
20-gauge	1	0	0	0
20-inch-barrel	1	0	0	0
20-megaton	1	0	0	0
20-mm	1	0	0	0
20-piece	1	0	0	0
200-degrees	1	0	0	0
200-man	0	0	1	0
200-megaton	0	0	1	0
205-pound	0	0	1	0
208-pound	0	0	1	0
21%	1	0	0	0
21-cm	1	0	0	0
21-year-old	0	0	1	0
21-year	0	0	1	0
21/64''	1	0	0	0
22%	1	0	0	0
22-acre	0	0	1	0
22-day	0	0	1	0
220-yard	0	0	1	0
225/hp	0	0	1	0
23-year-old	0	0	1	0
237%	1	0	0	0
24-degrees	1	0	0	0
24-hour-day	1	0	0	0
24-hour	0	0	1	0
24-in.	0	0	1	0
24-inch	0	0	1	0
24-sheet	0	0	1	0
24-year-old	1	0	0	0
242%	1	0	0	0
25,000-man	0	0	1	0
25-cents	1	0	0	0
25-foot	0	0	1	0
25-footer	1	0	0	0
25-ft.	0	0	1	0
25-gallon	0	0	1	0
25-liter	0	0	1	0
25-mile-square	0	0	1	0
25-minute	0	0	1	0
25-year-old	0	0	1	0
25.1%	1	0	0	0
26-year-old	0	0	1	0
260-member	0	0	1	0
27%	1	0	0	0
27-in.	1	0	0	0
27-year-old	0	0	1	0
275-degrees-f	1	0	0	0
280-yard	1	0	0	0
29-oct.	1	0	0	0
294-degrees-k	1	0	0	0
3''	1	0	0	0
3's	1	0	0	0
3,000-foot	0	0	0	0
3-1/2''	1	0	0	0
3-by-6-ft.	1	0	0	0
3-foot	0	0	1	0
3-game	0	0	1	0
3-hitter	1	0	0	0
3-hp.	0	0	1	0
3-inch	0	0	1	0
3-month	0	0	1	0
3-run	0	0	1	0
3-to-o	1	0	0	0
3-year-old	0	0	1	0
3.25''	1	0	0	0
3.5%	1	0	0	0
3/64''	1	0	0	0
3/8-inch-thick	0	0	1	0
30''	1	0	0	0
30-inch	0	0	1	0
30-minute	0	0	1	0
30-piece	0	0	1	0
30-year	0	0	1	0
302	1	0	0	0
32-degrees-f	1	0	0	0
320tr	1	0	0	0
325-degrees-c	1	0	0	0
33-1/3%	1	0	0	0
33-man	0	0	1	0
34-hour	0	0	1	0
340-blast	1	0	0	0
340-degrees-c	1	0	0	0
340tr	1	0	0	0
35%	1	0	0	0
35-foot	0	0	1	0
35-mm.-wide	0	0	1	0
36-in.	1	0	0	0
36-year-old	1	0	0	0
37-year-old	0	0	1	0
38-point	0	0	1	0
380-foot	0	0	1	0
39-year-old	0	0	1	0
390-foot	0	0	1	0
3mm	1	0	0	0
4%	1	0	0	0
4'	1	0	0	0
4,000-foot	0	0	1	0
4-1/2%	1	0	0	0
4-	1	0	0	0
4-cell	0	0	1	0
4-homer	0	0	1	0
4-month	0	0	1	0
4-passenger	0	0	1	0
4-under-par	0	0	1	0
4-year-old	0	0	1	0
40-degrees-f	1	0	0	0
40-grain	0	0	1	0
400-401	1	0	0	0
400-kc.	1	0	0	0
400-lb.	1	0	0	0
400-pound	0	0	1	0
410-degrees-c	1	0	0	0
42-degrees-f.	1	0	0	0
45%	1	0	0	0
45-passenger	0	0	1	0
450-mile-long	0	0	1	0
450	1	0	0	0
46%	1	0	0	0
463-degrees-c	1	0	0	0
47.1%	1	0	0	0
470-degrees-c	1	0	0	0
48''	1	0	0	0
49%	1	0	0	0
49ers	1	0	0	0
5-degrees-c	1	0	0	0
5-game	0	0	1	0
5-mile	0	0	1	0
5-passenger	0	0	1	0
5-percent	1	0	0	0
5/16''	1	0	0	0
5/64''	1	0	0	0
5/8-inch	1	0	0	0
50'	1	0	0	0
50-degrees	1	0	0	0
50-inch	0	0	1	0
50-percent	1	0	0	0
50-year-old	0	0	1	0
50-year	0	0	1	0
500's	1	0	0	0
5000-word	0	0	1	0
508-yard	0	0	1	0
52-year-old	0	0	1	0
52-year	0	0	1	0
520-acre	0	0	1	0
53-year-old	0	0	1	0
545-yard	0	0	1	0
56-yard	0	0	1	0
565	1	0	0	0
57%	1	0	0	0
58.8%	1	0	0	0
59-cents	1	0	0	0
6'.7	1	0	0	0
6'	1	0	0	0
6-b	1	0	0	0
6-degrees-c	1	0	0	0
6-foot-10	0	0	1	0
6-foot-3-inch	0	0	1	0
6-ounce	0	0	1	0
6-year	0	0	1	0
60%	1	0	0	0
60's	1	0	0	0
60-city	0	0	1	0
60-day	0	0	1	0
60-inch	0	0	1	0
60-month	0	0	1	0
600-degrees	1	0	0	0
600-mile	0	0	1	0
600-yard	0	0	1	0
61.2%	1	0	0	0
62-year-old	0	0	1	0
64%	1	0	0	0
64-cent	0	0	1	0
64-page	0	0	1	0
645-acre	0	0	1	0
65%	1	0	0	0
65-year-old	0	0	1	0
67-year-old	0	0	1	0
689-page	0	0	1	0
7''	1	0	0	0
7-day-week	1	0	0	0
7-day	0	0	1	0
7-room	0	0	1	0
7.6%	1	0	0	0
7/16''	1	0	0	0
70's	1	0	0	0
70-mile-long	0	0	1	0
70-year-old	0	0	1	0
700-mile	0	0	1	0
72-hole	0	0	1	0
742	1	0	0	0
742c	1	0	0	0
